Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance Junior National Qualifier, 2018-01-13, Open Men's 94 kg, Vann Meadows, 93.8, 96, 100, 103, 117, 122, 129, 103, 129, 232
Last Chance Junior National Qualifier, 2018-01-13, Open Men's 62 kg, Chris JOHNSON, 61.1, 70, 73, 73, 88, 88, 90, 73, 90, 163
Last Chance Junior National Qualifier, 2018-01-13, Open Men's 105 kg, Andrew Smith, 99, 60, 65, 70, 75, 80, 90, 70, 90, 160
Last Chance Junior National Qualifier, 2018-01-13, Women's 16-17 Age Group 69 kg, Marr-Khie Desvarieux, 68.8, 60, 63, 67, 80, 85, 90, 67, 90, 157
Last Chance Junior National Qualifier, 2018-01-13, Open Women's +90 kg, Sara Shelton, 93, 48, 52, 55, 70, 74, 78, 55, 78, 133

























