Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
MVW Training Camp Comp, 2022-08-07, Open Men's 96kg, Derek Nichols, 89.5, 100, 105, 110, 130, 141, 146, 110, 146, 256
MVW Training Camp Comp, 2022-08-07, Women's Masters (35-39) +87kg, Katelyn Curtis, 108, 81, -85, -85, 106, 111, -116, 81, 111, 192
MVW Training Camp Comp, 2022-08-07, Men's Masters (40-44) +109kg, MICHAEL GOODMAN, 110.5, 60, 70, 75, 100, -110, 111, 75, 111, 186
MVW Training Camp Comp, 2022-08-07, Men's 16-17 Age Group 67kg, Braden Winslow, 63.2, 79, -82, 82, -95, 95, -100, 82, 95, 177
MVW Training Camp Comp, 2022-08-07, Men's Masters (45-49) 73kg, Jonathan Willmoth, 67.6, 74, -77, 79, 88, 91, 95, 79, 95, 174
MVW Training Camp Comp, 2022-08-07, Men's 16-17 Age Group 61kg, Drake Cole, 59.4, 66, -70, -73, 86, -91, -93, 66, 86, 152
MVW Training Camp Comp, 2022-08-07, Open Women's 71kg, Anna Clayton, 68.7, 58, -61, 61, 76, 81, 86, 61, 86, 147
MVW Training Camp Comp, 2022-08-07, Women's 13 Under Age Group +64kg, Eva Windsor, 100.8, 45, 50, 55, -60, 65, -70, 55, 65, 120
MVW Training Camp Comp, 2022-08-07, Women's Masters (35-39) +87kg, Holli Duggan, 126.9, 50, -53, 53, 63, -66, -66, 53, 63, 116
MVW Training Camp Comp, 2022-08-07, Open Women's 64kg, Renee Wetzel, 63.3, -50, 50, -53, 60, -63, 63, 50, 63, 113
MVW Training Camp Comp, 2022-08-07, Women's 14-15 Age Group 64kg, Samantha Goodman, 59.4, 47, -50, 50, 62, -65, -66, 50, 62, 112
MVW Training Camp Comp, 2022-08-07, Women's 14-15 Age Group 49kg, Brooklynn Lercher, 46.3, 36, 38, 40, 48, -51, -54, 40, 48, 88
MVW Training Camp Comp, 2022-08-07, Women's 13 Under Age Group 36kg, Kinley Knight, 35.3, 16, 20, -23, 26, 30, -36, 20, 30, 50
MVW Training Camp Comp, 2022-08-07, Women's 13 Under Age Group 59kg, Kierra Hickman, 58.1, 15, -17, 17, 18, 21, -24, 17, 21, 38
MVW Training Camp Comp, 2022-08-07, Men's 16-17 Age Group 73kg, Wesley Chaffin, 73, 84, -89, -94, 0, 0, 0, 84, 0, 0
MVW Training Camp Comp, 2022-08-07, Men's 14-15 Age Group 61kg, Carter Sing, 60.6, 65, 68, -71, -86, -88, -88, 68, 0, 0














