Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Youth Nationals Last Chace Qualifier, 2015-05-23, Open Men's 69 kg, Ky Kalscheur, 67.7, 54, 56, 58, 72, 74, -79, 58, 74, 132
Youth Nationals Last Chace Qualifier, 2015-05-23, Open Men's 56 kg, Jonathan Norris-Green, 54.4, 48, 50, 52, 65, 68, 0, 52, 68, 120
Youth Nationals Last Chace Qualifier, 2015-05-23, Women's 13 Under Age Group 53kg, Sitori Tanin, 52.92, 35, 37, -40, 47, -48, 48, 37, 48, 85
Youth Nationals Last Chace Qualifier, 2015-05-23, Men's 14-15 Age Group 44kg, Ryan Ritter, 40.6, 25, 28, 30, 32, 35, -38, 30, 35, 65


























