Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance State Championship Qualifier, 2019-06-29, Open Men's 96kg, Jake Kerwin, 95.5, 72, 92, 100, 100, 120, 126, 100, 126, 226
Last Chance State Championship Qualifier, 2019-06-29, Open Men's 81kg, James Sandahl, 79.1, 83, 87, 90, 110, 115, 120, 90, 120, 210
Last Chance State Championship Qualifier, 2019-06-29, Open Men's +109kg, Dylan Schafer, 112.9, 85, 88, 91, 112, 116, 118, 91, 118, 209
Last Chance State Championship Qualifier, 2019-06-29, Open Men's 73kg, Andrew Maine, 68.95, 75, 78, 80, 102, 105, 106, 80, 106, 186
Last Chance State Championship Qualifier, 2019-06-29, Open Women's 71kg, Tamara Mitchell, 65.7, 73, 77, 79, 86, 88, 88, 79, 88, 167
Last Chance State Championship Qualifier, 2019-06-29, Open Men's 89kg, Roberto Soto, 87.2, 65, 67, 71, 80, 85, 88, 71, 88, 159
Last Chance State Championship Qualifier, 2019-06-29, Open Men's 81kg, Jay Waalkes, 77.3, 36, 39, 41, 42, 45, 47, 41, 47, 88























