Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Kuala Lumpur Qualifier, 2017-11-12, Women's Masters (35-39) 90 kg, chalinene bassinah, 78.6, 60, 63, 66, 80, 85, -91, 66, 85, 151
Kuala Lumpur Qualifier, 2017-11-12, Open Women's 90 kg, Tsz Wing Anna Kam, 83, 48, 51, 53, 70, 77, -80, 53, 77, 130
Kuala Lumpur Qualifier, 2017-11-12, Women's Masters (40-44) 90 kg, Florence Robert, 86.7, 48, 51, 54, 60, 65, -70, 54, 65, 119
Kuala Lumpur Qualifier, 2017-11-12, Open Women's 63 kg, Megan Douglas, 60.6, 43, 45, 47, 63, -65, -65, 47, 63, 110
Kuala Lumpur Qualifier, 2017-11-12, Open Women's 48 kg, Jayne So, 48, 38, -41, -41, -56, 56, 58, 38, 58, 96
Kuala Lumpur Qualifier, 2017-11-12, Women's Masters (35-39) 58 kg, Katrina Marie Ku Cokeng, 57.1, 36, 38, -40, -46, 46, -48, 38, 46, 84
























