Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
DWL Invitational, 2018-10-26, Open Men's +109kg, Mark Riedel, 163.8, 130, 135, -138, 165, 176, -182, 135, 176, 311
DWL Invitational, 2018-10-26, Open Women's 76kg, Candace Gorby, 75.5, 80, -83, -84, 100, -105, -105, 80, 100, 180
DWL Invitational, 2018-10-26, Open Men's 96kg, Michael Massey, 92.6, 65, 70, 75, 77, 82, 85, 75, 85, 160
DWL Invitational, 2018-10-26, Open Men's 73kg, James Turner, 72.2, 53, 57, -61, 72, 77, 81, 57, 81, 138
DWL Invitational, 2018-10-26, Women's 16-17 Age Group 55kg, Kaziah Jones, 51, 43, 46, 48, 58, 61, 63, 48, 63, 111
DWL Invitational, 2018-10-26, Open Men's 89kg, Mark Swartz, 88.5, -100, -102, -105, 125, -131, 131, 0, 131, 0
























