Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance World Masters, 2017-01-31, Open Men's 69 kg, Ethan Crooks, 64.9, 58, -60, 60, -78, 78, -81, 60, 78, 138
Last Chance World Masters, 2017-01-31, Women's 14-15 Age Group 58 kg, Audrey Rips-Goodwin, 56.92, 55, 58, -60, 65, 68, -70, 58, 68, 126
Last Chance World Masters, 2017-01-31, Open Women's 75 kg, Erin McBeth, 71.25, 43, 46, 48, 60, 63, -65, 48, 63, 111
Last Chance World Masters, 2017-01-31, Women's 13 Under Age Group 58kg, Lorelai Petrie, 57.66, 30, 33, 35, 40, 43, 45, 35, 45, 80
Last Chance World Masters, 2017-01-31, Women's Masters (55-59) 63 kg, Cynthia Martin, 62.91, 28, -30, 30, 35, 38, 40, 30, 40, 70
Last Chance World Masters, 2017-01-31, Women's 14-15 Age Group 44 kg, Faith Tenbroek, 31.4, 26, 28, 29, 32, -34, 34, 29, 34, 63
Last Chance World Masters, 2017-01-31, Women's 13 Under Age Group 31kg, Makenna Tenbroek, 25.19, 18, -20, 20, 23, 25, 26, 20, 26, 46























