Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
University Nationals Qualifier, 2014-08-03, Open Men's 85 kg, Tyler Fugleberg, 84.3, -100, 100, 104, 130, -135, -140, 104, 130, 234
University Nationals Qualifier, 2014-08-03, Open Men's 94 kg, John Wesley, 93.9, 85, -90, 90, 115, 120, 125, 90, 125, 215
University Nationals Qualifier, 2014-08-03, Open Men's 77 kg, Daniel Clark, 76.88, 85, 90, 95, 100, -105, 105, 95, 105, 200
University Nationals Qualifier, 2014-08-03, Open Men's 94 kg, John Abadir, 92.1, 60, 65, 70, 85, 90, 95, 70, 95, 165
University Nationals Qualifier, 2014-08-03, Open Women's 75 kg, Kelly Green, 73.6, 53, 58, -61, 70, 74, 78, 58, 78, 136
University Nationals Qualifier, 2014-08-03, Open Women's 53 kg, Dani Tocci, 52.71, 48, 53, 55, 64, 69, 73, 55, 73, 128
University Nationals Qualifier, 2014-08-03, Open Women's 48 kg, Leena Yi, 47.9, 25, 30, 35, 45, 50, -55, 35, 50, 85























