Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Masters Nationals Online Submission Event, 2020-09-05, Men's Masters (40-44) 81kg, Daniel Camargo, 80.55, 95, 100, 110, 115, 120, 125, 110, 125, 235
Masters Nationals Online Submission Event, 2020-09-05, Open Men's 73kg, Valentz Nicolas, 72.6, 105, -110, -115, 120, 125, -130, 105, 125, 230
Masters Nationals Online Submission Event, 2020-09-05, Open Men's 96kg, Ryan Pantelakis, 95.25, -90, 93, 96, 115, -118, 120, 96, 120, 216
Masters Nationals Online Submission Event, 2020-09-05, Open Women's 81kg, Paige VanLint, 80.6, 80, 85, -90, -102, 102, -106, 85, 102, 187
Masters Nationals Online Submission Event, 2020-09-05, Open Women's 64kg, Lindsey Lee, 61.5, 62, 65, -69, 75, 79, -82, 65, 79, 144
Masters Nationals Online Submission Event, 2020-09-05, Women's Masters (40-44) 55kg, Alana Middleton, 53.8, 43, 45, -47, -55, 55, 57, 45, 57, 102
Masters Nationals Online Submission Event, 2020-09-05, Women's 14-15 Age Group 55kg, Addison Frisbee, 49, 43, 45, -47, 55, 57, -60, 45, 57, 102
Masters Nationals Online Submission Event, 2020-09-05, Junior Women's 55kg, Margaret Drew, 52.6, -33, 35, 38, 43, 47, 50, 38, 50, 88






















