Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Pittsburgh Open Weightlifting Championships, 2012-02-04, Men's 14-15 Age Group 69 kg, Curtis Davis, 63.4, 0, 0, 0, 46, 0, 0, 0, 46, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 85 kg, Henry McDonald, 81.6, 0, 0, 0, 127, 0, 0, 0, 127, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 94 kg, Jesse Kelley, 86.4, 0, 0, 0, 120, 0, 0, 0, 120, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Women's 75 kg, Annabeth Law, 73.06, 0, 0, 0, 52, 0, 0, 0, 52, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Women's 63 kg, Valerie Rosile, 62.98, 0, 0, 0, 57, 0, 0, 0, 57, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Men's 13 Under Age Group 35 Kg, Kyle Holman, 34.43, 0, 0, 0, 21, 0, 0, 0, 21, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 62 kg, Michael Saari, 61.94, 0, 0, 0, 56, 0, 0, 0, 56, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Women's Masters (50-54) 58 kg, Jami Willette-Brown, 57.4, 0, 0, 0, 53, 0, 0, 0, 53, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Women's 58 kg, Dara May, 57.09, 0, 0, 0, 70, 0, 0, 0, 70, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Women's 58 kg, Kelly Todd, 57.87, 0, 0, 0, 77, 0, 0, 0, 77, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Women's 69 kg, Carly Jessloski, 66.5, 0, 0, 0, 60, 0, 0, 0, 60, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Women's Masters (45-49) 69 kg, Jill Peterson, 68.7, 0, 0, 0, 48, 0, 0, 0, 48, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Women's 14-15 Age Group +69 kg, Ryan Hanenburg, 87.5, 0, 0, 0, 56, 0, 0, 0, 56, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Women's 75 kg, Jill Burzynski, 74.4, 0, 0, 0, 83, 0, 0, 0, 83, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Women's +75 Kg, Holley Mangold, 158.5, 0, 0, 0, 130, 0, 0, 0, 130, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Women's +75 Kg, Heather Smith, 130.9, 0, 0, 0, 110, 0, 0, 0, 110, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 62 kg, Fred Lowe, 61.55, 0, 0, 0, 0, 0, 0, 0, 0, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 69 kg, George James, 67.65, 0, 0, 0, 107, 0, 0, 0, 107, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 77 kg, Anthony Colarusso, 75.9, 0, 0, 0, 130, 0, 0, 0, 130, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 77 kg, Mike Cerbus, 76.98, 0, 0, 0, 0, 0, 0, 0, 0, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 77 kg, Phillip Schneider, 76.8, 0, 0, 0, 145, 0, 0, 0, 145, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 85 kg, Joshua Koenig, 84.97, 0, 0, 0, 127, 0, 0, 0, 127, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 85 kg, John Dill, 84.5, 0, 0, 0, 135, 0, 0, 0, 135, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 85 kg, Matthew Kalinowski, 84.75, 0, 0, 0, 125, 0, 0, 0, 125, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 85 kg, Drew Dillon, 84.95, 0, 0, 0, 165, 0, 0, 0, 165, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 85 kg, James Naples, 84.4, 0, 0, 0, 116, 0, 0, 0, 116, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 94 kg, Thomas Banister, 93.2, 0, 0, 0, 115, 0, 0, 0, 115, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 94 kg, Jim Casey, 87.75, 0, 0, 0, 57, 0, 0, 0, 57, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 105 kg, Christopher Joyce, 102.4, 0, 0, 0, 132, 0, 0, 0, 132, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 94 kg, Michael Nackoul, 87.8, 0, 0, 0, 185, 0, 0, 0, 185, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 94 kg, David Kubiak, 89.25, 0, 0, 0, 115, 0, 0, 0, 115, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 94 kg, Craig Buckley, 89.8, 0, 0, 0, 156, 0, 0, 0, 156, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 94 kg, Cameron Davidson, 93.5, 0, 0, 0, 153, 0, 0, 0, 153, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 94 kg, Robert Davis, 93.4, 0, 0, 0, 157, 0, 0, 0, 157, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 94 kg, Trevor Ging, 93.96, 0, 0, 0, 135, 0, 0, 0, 135, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 105 kg, Zachary Schmitt, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 105 kg, Michael Kreatsoulas, 104.8, 0, 0, 0, 176, 0, 0, 0, 176, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 105 kg, Ian Wilson, 95.88, 0, 0, 0, 187, 0, 0, 0, 187, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 105 kg, Andrew Mshar, 103.9, 0, 0, 0, 122, 0, 0, 0, 122, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's 105 kg, Kevin Montgomery, 104.9, 0, 0, 0, 108, 0, 0, 0, 108, 0
Pittsburgh Open Weightlifting Championships, 2012-02-04, Open Men's+105 kg, Michael George, 126.6, 0, 0, 0, 132, 0, 0, 0, 132, 0
