Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Koda June Invitational, 2021-06-19, Open Women's 59kg, Elizabeth Le, 57.9, 73, -75, -77, 95, 97, -100, 73, 97, 170
Koda June Invitational, 2021-06-19, Open Women's 76kg, Chaney Wagner, 73.8, 63, -65, 65, 89, 95, -98, 65, 95, 160
Koda June Invitational, 2021-06-19, Open Women's 71kg, Tammy Cole, 66.2, -53, 53, 57, 64, 66, 68, 57, 68, 125
Koda June Invitational, 2021-06-19, Women's Masters (35-39) +87kg, Marina Hartung, 96.8, 47, -53, -53, 69, 74, -79, 47, 74, 121
Koda June Invitational, 2021-06-19, Open Women's 81kg, Amanda Knaup, 80.4, 39, 42, -47, 45, 48, 55, 42, 55, 97
Koda June Invitational, 2021-06-19, Women's Masters (35-39) 87kg, Karen Wendt, 84.7, 35, 39, -42, 45, 50, 55, 39, 55, 94
























