Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
SE Regional Open Championship, 2012-03-17, Women's 13 Under Age Group 35kg, Anna Luttrell, 34.6, 0, 0, 0, 37, 0, 0, 0, 37, 0
SE Regional Open Championship, 2012-03-17, Women's 13 Under Age Group 53kg, JAYCI MCINTYRE, 50.6, 0, 0, 0, 28, 0, 0, 0, 28, 0
SE Regional Open Championship, 2012-03-17, Women's 16-17 Age Group 53 kg, Hayden Hughes, 51.8, 0, 0, 0, 52, 0, 0, 0, 52, 0
SE Regional Open Championship, 2012-03-17, Women's 16-17 Age Group 53 kg, Lillian Peck, 52.8, 0, 0, 0, 65, 0, 0, 0, 65, 0
SE Regional Open Championship, 2012-03-17, Open Women's 53 kg, Haley Woody, 51.9, 0, 0, 0, 50, 0, 0, 0, 50, 0
SE Regional Open Championship, 2012-03-17, Open Women's 58 kg, Mie Greenberg, 55.4, 0, 0, 0, 71, 0, 0, 0, 71, 0
SE Regional Open Championship, 2012-03-17, Women's 14-15 Age Group 63 kg, Brooklyn Stepp, 59.1, 0, 0, 0, 35, 0, 0, 0, 35, 0
SE Regional Open Championship, 2012-03-17, Open Women's 63 kg, Sarah Powell, 59.3, 0, 0, 0, 45, 0, 0, 0, 45, 0
SE Regional Open Championship, 2012-03-17, Women's Masters (45-49) 63 kg, Elizabeth Axtell, 61.1, 0, 0, 0, 53, 0, 0, 0, 53, 0
SE Regional Open Championship, 2012-03-17, Open Women's 75 kg, Tayler Harris, 71.3, 0, 0, 0, 87, 0, 0, 0, 87, 0
SE Regional Open Championship, 2012-03-17, Open Women's 75 kg, Shelly Truesdell, 74.3, 0, 0, 0, 60, 0, 0, 0, 60, 0
SE Regional Open Championship, 2012-03-17, Open Women's +75 Kg, Colleena Collins, 80.6, 0, 0, 0, 79, 0, 0, 0, 79, 0
SE Regional Open Championship, 2012-03-17, Open Women's +75 Kg, Jessica Irizarry, 88.5, 0, 0, 0, 67, 0, 0, 0, 67, 0
SE Regional Open Championship, 2012-03-17, Men's 13 Under Age Group 31 Kg, Donald Luttrell, 28.7, 0, 0, 0, 28, 0, 0, 0, 28, 0
SE Regional Open Championship, 2012-03-17, Men's 13 Under Age Group 31 Kg, Dean Goad, 26, 0, 0, 0, 33, 0, 0, 0, 33, 0
