Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Northern Michigan  Junior National Qualifier, 2013-12-13, Open Men's 85 kg, Daniel Gorelik, 84.88, 115, 120, 125, 145, 150, 155, 125, 155, 280
Northern Michigan  Junior National Qualifier, 2013-12-13, Open Men's 85 kg, Christopher Young, 83.77, 105, 110, 115, 140, 145, 150, 115, 150, 265
Northern Michigan  Junior National Qualifier, 2013-12-13, Open Men's+105 kg, Dustin Fanson, 159.7, 100, 105, 108, 115, 120, 125, 108, 125, 233
Northern Michigan  Junior National Qualifier, 2013-12-13, Open Men's+105 kg, John Eaton, 125.12, 90, 95, 98, 110, 115, 122, 98, 122, 220
Northern Michigan  Junior National Qualifier, 2013-12-13, Open Men's 85 kg, Levi Underwood, 84.53, 70, 75, 78, 85, 88, -90, 78, 88, 166
Northern Michigan  Junior National Qualifier, 2013-12-13, Men's 14-15 Age Group 69 kg, Sage Pletka, 66.5, 52, 55, 57, 62, 65, 67, 57, 67, 124
























