Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
End of Winter Competition, 2017-02-25, Open Men's 105 kg, Jonathan Hanks, 99.5, 100, 105, 110, 130, -135, 140, 110, 140, 250
End of Winter Competition, 2017-02-25, Open Men's 94 kg, John Maggipinto, 91.26, 102, 107, -114, 130, -136, -139, 107, 130, 237
End of Winter Competition, 2017-02-25, Open Women's 75 kg, Amber Drown, 74.2, 45, 50, 55, 67, 70, -73, 55, 70, 125
End of Winter Competition, 2017-02-25, Open Women's 58 kg, Nadareh Naseri, 57.18, 30, -35, 35, 35, 40, 45, 35, 45, 80
End of Winter Competition, 2017-02-25, Open Men's 77 kg, Jason Lin, 74.4, -80, -80, -80, -90, -90, 90, 0, 90, 0
End of Winter Competition, 2017-02-25, Open Men's+105 kg, Will Sawyer, 138.86, -115, -117, -117, 146, 150, -155, 0, 150, 0
























