Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
end of february competition, 2017-02-26, Open Men's 94 kg, Zach Dyer, 88.5, 110, -115, -118, 140, 145, -150, 110, 145, 255
end of february competition, 2017-02-26, Open Men's+105 kg, Tyler Schaeffer, 110.3, 100, 105, 110, 120, 125, -130, 110, 125, 235
end of february competition, 2017-02-26, Open Men's 77 kg, Adrian Jourdan, 77, -106, 106, -109, 120, -125, -125, 106, 120, 226
end of february competition, 2017-02-26, Open Men's 85 kg, Mark Hansbrough, 83.1, 85, 90, 95, 110, 115, 120, 95, 120, 215
end of february competition, 2017-02-26, Open Men's 94 kg, Dude Poole, 92, 85, 90, -95, 105, -110, -111, 90, 105, 195
end of february competition, 2017-02-26, Open Women's 63 kg, Demi DeLorenzo, 63, 62, -65, 65, -85, -85, 85, 65, 85, 150
end of february competition, 2017-02-26, Open Women's 63 kg, Bethany Lassen, 63, 55, -60, -65, -80, -80, -80, 55, 0, 0























