Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Wyoming Classic, 2018-10-20, Open Men's 89kg, Jared Fleming, 86.6, 100, 110, 0, 101, 110, 0, 110, 110, 220
Wyoming Classic, 2018-10-20, Open Men's 102kg, Christopher Pace, 96, 85, 85, 90, 96, 100, 105, 90, 105, 195
Wyoming Classic, 2018-10-20, Open Men's 89kg, Ty Green, 88.9, 65, 70, 75, 95, 100, 109, 75, 109, 184
Wyoming Classic, 2018-10-20, Open Men's 102kg, David Fleming, 101.8, 65, 68, 70, 86, 0, 0, 70, 86, 156
Wyoming Classic, 2018-10-20, Women's Masters (45-49) 76kg, Anjanette Beard, 73, 48, 50, 52, 63, 66, 70, 52, 70, 122
Wyoming Classic, 2018-10-20, Women's Masters (35-39) 71kg, Kellianne Kilpatrick, 69, 38, 42, 47, 56, 62, 65, 47, 65, 112
Wyoming Classic, 2018-10-20, Open Women's 64kg, Mariana Green, 64, 35, 40, 45, 45, 50, 55, 45, 55, 100
Wyoming Classic, 2018-10-20, Women's Masters (40-44) 64kg, Ranae Pape, 63.1, 28, 36, 43, 43, 46, 50, 43, 50, 93






















