Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
607 Open, 2012-03-10, Open Men's 62 kg, Thomas VanBenCoten, 60.3, 0, 0, 0, 75, 0, 0, 0, 75, 0
607 Open, 2012-03-10, Open Men's 69 kg, Joey Durgin, 68.1, 0, 0, 0, 100, 0, 0, 0, 100, 0
607 Open, 2012-03-10, Men's 14-15 Age Group 69 kg, Christopher Bernal, 67.5, 0, 0, 0, 45, 0, 0, 0, 45, 0
607 Open, 2012-03-10, Open Men's 77 kg, Peter Ferrari, 74, 0, 0, 0, 113, 0, 0, 0, 113, 0
607 Open, 2012-03-10, Open Men's 77 kg, Cody Long, 75, 0, 0, 0, 102, 0, 0, 0, 102, 0
607 Open, 2012-03-10, Open Men's 77 kg, Srikant Iyer, 76.8, 0, 0, 0, 95, 0, 0, 0, 95, 0
607 Open, 2012-03-10, Open Men's 77 kg, Steve Black, 71.1, 0, 0, 0, 70, 0, 0, 0, 70, 0
607 Open, 2012-03-10, Open Men's 77 kg, Colton Roan, 71.6, 0, 0, 0, 65, 0, 0, 0, 65, 0
607 Open, 2012-03-10, Open Men's 85 kg, John VanBenCoten, 84, 0, 0, 0, 105, 0, 0, 0, 105, 0
607 Open, 2012-03-10, Open Men's 85 kg, Ryan Boor, 82.5, 0, 0, 0, 101, 0, 0, 0, 101, 0
607 Open, 2012-03-10, Open Men's 85 kg, James Wheaton, 79.6, 0, 0, 0, 95, 0, 0, 0, 95, 0
607 Open, 2012-03-10, Open Men's 94 kg, Jonathon Fleming, 86.8, 0, 0, 0, 85, 0, 0, 0, 85, 0
607 Open, 2012-03-10, Open Men's 105 kg, James (Jim) Storch, 100.5, 0, 0, 0, 140, 0, 0, 0, 140, 0
607 Open, 2012-03-10, Open Men's 105 kg, JASON NICKERSON, 101.5, 0, 0, 0, 109, 0, 0, 0, 109, 0
607 Open, 2012-03-10, Open Men's+105 kg, Andrew Roden, 135.1, 0, 0, 0, 110, 0, 0, 0, 110, 0
607 Open, 2012-03-10, Women's 13 Under Age Group 31kg, Madelynn Wheaton, 23.5, 0, 0, 0, 12, 0, 0, 0, 12, 0
607 Open, 2012-03-10, Women's 13 Under Age Group 48kg, Kendra Oldroyd, 44.3, 0, 0, 0, 25, 0, 0, 0, 25, 0
607 Open, 2012-03-10, Women's Masters (50-54) 53 kg, Mary Storch, 52.6, 0, 0, 0, 33, 0, 0, 0, 33, 0
607 Open, 2012-03-10, Open Women's 69 kg, Anna Padilla, 67.9, 0, 0, 0, 59, 0, 0, 0, 59, 0
607 Open, 2012-03-10, Women's 13 Under Age Group +58 Kg, Ashley Kiser, 68.3, 0, 0, 0, 34, 0, 0, 0, 34, 0
607 Open, 2012-03-10, Women's Masters (35-39) 75 kg, Sarah Wheaton, 71.8, 0, 0, 0, 48, 0, 0, 0, 48, 0
607 Open, 2012-03-10, Open Women's +75 Kg, Kelly Mackay, 123, 0, 0, 0, 53, 0, 0, 0, 53, 0








