Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Gator Weightlifting Last Chance (registration is still OPEN! Link in description), 2021-01-30, Open Men's +109kg, Rhiguens Fortune, 129.7, 75, 80, 85, 110, 115, 120, 85, 120, 205
Gator Weightlifting Last Chance (registration is still OPEN! Link in description), 2021-01-30, Open Men's 81kg, Jayachandra Kura, 73.5, 76, 80, -84, 95, 100, -103, 80, 100, 180
Gator Weightlifting Last Chance (registration is still OPEN! Link in description), 2021-01-30, Open Men's 96kg, Jullian Fletcher, 94.6, 64, 67, 70, 84, -88, 90, 70, 90, 160
Gator Weightlifting Last Chance (registration is still OPEN! Link in description), 2021-01-30, Open Women's 71kg, Sarah Szuba, 69.8, 56, 60, 63, 70, 73, -78, 63, 73, 136
Gator Weightlifting Last Chance (registration is still OPEN! Link in description), 2021-01-30, Open Women's 81kg, Taylor McQuesten, 80.55, 61, 64, -66, 68, 72, -75, 64, 72, 136
Gator Weightlifting Last Chance (registration is still OPEN! Link in description), 2021-01-30, Open Women's 55kg, Emma Bollinger, 54.6, 38, 42, 45, 55, 60, 63, 45, 63, 108
Gator Weightlifting Last Chance (registration is still OPEN! Link in description), 2021-01-30, Open Women's 71kg, Kathleen Hayden, 69, 33, 39, 43, 50, 56, 61, 43, 61, 104
Gator Weightlifting Last Chance (registration is still OPEN! Link in description), 2021-01-30, Open Women's 71kg, Helen Claudio, 64.15, 27, 29, 31, 37, -39, 39, 31, 39, 70
Gator Weightlifting Last Chance (registration is still OPEN! Link in description), 2021-01-30, Open Men's 55kg, Jose Barbiere, 54.5, -52, -52, -52, 74, 78, 82, 0, 82, 0





















