Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
South Valley Invitational, 2012-12-15, Open Women's +75 Kg, Shelbie Serpan, 119.62, 90, 95, 101, 120, 125, 130, 101, 130, 231
South Valley Invitational, 2012-12-15, Open Men's 77 kg, Eric Johnson, 71.09, 85, 90, 95, 105, 110, 115, 95, 115, 210
South Valley Invitational, 2012-12-15, Open Men's 105 kg, Christopher Lopez, 99.43, 85, 90, 90, 110, 115, 120, 90, 120, 210
South Valley Invitational, 2012-12-15, Open Men's 62 kg, Thomas Donahue, 60.17, 78, 80, 80, 100, 104, 106, 80, 106, 186
South Valley Invitational, 2012-12-15, Open Men's 94 kg, Barry Schroeder, 89.39, 78, 82, 86, 90, 95, 100, 86, 100, 186
South Valley Invitational, 2012-12-15, Open Men's 85 kg, William O'Connell, 81.44, 70, 73, 75, 89, 95, 100, 75, 100, 175
South Valley Invitational, 2012-12-15, Open Men's 85 kg, Bert Monger, 80.82, 65, 69, 73, 85, 90, 94, 73, 94, 167
South Valley Invitational, 2012-12-15, Open Women's 63 kg, Becky Freeman, 61.07, 59, 61, 63, 79, 83, 86, 63, 86, 149
South Valley Invitational, 2012-12-15, Open Men's 69 kg, Eric Klingel, 67.75, 44, 48, 50, 63, 67, 70, 50, 70, 120





















