Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
American Open/Closed Qualifier, 2013-11-02, Open Men's 77 kg, Bryan Hamell, 76.7, 100, 107, 110, 137, 140, 140, 110, 140, 250
American Open/Closed Qualifier, 2013-11-02, Open Men's 105 kg, Braxton Wright, 95.3, 90, 92, 95, 120, 120, 120, 95, 120, 215
American Open/Closed Qualifier, 2013-11-02, Women's 16-17 Age Group 75 kg, Jaclyn Beed, 74.6, 70, 75, 75, 86, 88, 0, 75, 88, 163
American Open/Closed Qualifier, 2013-11-02, Open Men's 69 kg, Tanner Strunk, 68.3, 62, 62, 62, 70, 72, 77, 62, 77, 139
American Open/Closed Qualifier, 2013-11-02, Women's 16-17 Age Group 63 kg, Neiman Wickline, 60.5, 60, 60, 62, 65, 70, 70, 62, 70, 132
American Open/Closed Qualifier, 2013-11-02, Women's 14-15 Age Group 63 kg, MacKenzie Black, 60.1, 15, 20, 22, 22, 27, 30, 22, 30, 52
























