Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
LVB IN HOUSE QUALIFICATION MEET, 2019-06-15, Open Men's 96kg, Nicholas Arellanes, 95, 0, 0, 91, 113, 0, 116, 91, 116, 207
LVB IN HOUSE QUALIFICATION MEET, 2019-06-15, Open Men's 81kg, Jonathan Dela Cruz, 79, 0, 75, 78, 100, 106, 111, 78, 111, 189
LVB IN HOUSE QUALIFICATION MEET, 2019-06-15, Open Women's 59kg, Olga Chaplygina, 58.6, 50, 52, 54, 65, 68, 70, 54, 70, 124
LVB IN HOUSE QUALIFICATION MEET, 2019-06-15, Women's Masters (40-44) 71kg, Kristen Finn, 65.6, 52, 54, 56, 62, 64, 67, 56, 67, 123
LVB IN HOUSE QUALIFICATION MEET, 2019-06-15, Women's Masters (35-39) 81kg, Elizabeth Rubins, 80.2, 44, 46, 48, 65, 68, 70, 48, 70, 118

























