Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Ponchatula Weightlifting Meet, 2013-10-26, Open Men's 105 kg, Brandon Howard, 105, 130, 135, 138, 165, 170, 175, 138, 175, 313
Ponchatula Weightlifting Meet, 2013-10-26, Open Men's 94 kg, Bret Brian, 91, 112, 116, 121, 144, 147, 152, 121, 152, 273
Ponchatula Weightlifting Meet, 2013-10-26, Open Men's 105 kg, David Job, 100, 98, 102, 104, 130, 136, 0, 104, 136, 240
Ponchatula Weightlifting Meet, 2013-10-26, Open Men's 69 kg, John Erwin, 69, 91, 93, 93, 125, 125, 125, 93, 125, 218
Ponchatula Weightlifting Meet, 2013-10-26, Open Men's 105 kg, Conner Hodgeson, 104, 80, 86, 86, 120, 124, 124, 86, 124, 210
Ponchatula Weightlifting Meet, 2013-10-26, Open Men's 85 kg, Jacob Battaglia, 83, 80, 86, 91, 112, 112, 114, 91, 114, 205
























