Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Seattle Last Chance Qualifier, 2012-02-06, Women's Masters (35-39) 53 kg, Rachel Churchward, 51.4, 0, 0, 0, 84, 0, 0, 0, 84, 0
Seattle Last Chance Qualifier, 2012-02-06, Women's Masters (40-44) +75 kg, Katherine Humphrey, 80.8, 0, 0, 0, 60, 0, 0, 0, 60, 0
Seattle Last Chance Qualifier, 2012-02-06, Women's Masters (35-39) 75 kg, Cynthia Ubilla, 72, 0, 0, 0, 52, 0, 0, 0, 52, 0
Seattle Last Chance Qualifier, 2012-02-06, Open Men's 85 kg, Mikkel Ng, 82.6, 0, 0, 0, 145, 0, 0, 0, 145, 0
Seattle Last Chance Qualifier, 2012-02-06, Open Men's 85 kg, Scott Takenaga, 80.2, 0, 0, 0, 84, 0, 0, 0, 84, 0
Seattle Last Chance Qualifier, 2012-02-06, Open Men's 77 kg, Trique Meininger, 76.4, 0, 0, 0, 142, 0, 0, 0, 142, 0
























