Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Helix BBC Invitational, 2015-05-23, Open Men's+105 kg, Justin Felderhoff, 127.7, 108, 110, 116, 125, 133, 140, 116, 140, 256
Helix BBC Invitational, 2015-05-23, Open Men's 94 kg, Ryan Self, 92.7, 94, 100, 105, 115, 121, 125, 105, 125, 230
Helix BBC Invitational, 2015-05-23, Open Men's 77 kg, Jordan Henderson, 74.5, 93, 93, 98, 110, 117, 122, 98, 122, 220
Helix BBC Invitational, 2015-05-23, Open Women's +75 Kg, Jaclyn Beed, 75, 72, 76, 80, 88, 93, 97, 80, 97, 177
Helix BBC Invitational, 2015-05-23, Open Men's 62 kg, Victor Vargas, 61.6, 67, 69, 71, 95, 96, 96, 71, 96, 167
Helix BBC Invitational, 2015-05-23, Open Men's 62 kg, Ray Harkness, 61.4, 52, 55, 55, 68, 74, 80, 55, 80, 135
Helix BBC Invitational, 2015-05-23, Open Women's 58 kg, Amy Brooks, 57.2, 43, 46, 50, 60, 64, 68, 50, 68, 118
Helix BBC Invitational, 2015-05-23, Women's 16-17 Age Group 63 kg, MacKenzie Black, 63, 45, 45, 46, 58, 60, 64, 46, 64, 110
Helix BBC Invitational, 2015-05-23, Open Men's 62 kg, James Black, 61.6, 35, 38, 41, 46, 50, 53, 41, 53, 94
Helix BBC Invitational, 2015-05-23, Women's Masters (50-54) 75 kg, Katharine Miller, 69.4, 29, 33, 36, 42, 45, 48, 36, 48, 84




















