Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
End of the Summer Developmental Meet, 2015-08-22, Open Men's 69 kg, Eric Bramwell, 68, -80, -80, 80, 95, -100, -100, 80, 95, 175
End of the Summer Developmental Meet, 2015-08-22, Women's Masters (35-39) 75 kg, Jessica Walters, 70.2, 58, 61, 64, 80, 84, 88, 64, 88, 152
End of the Summer Developmental Meet, 2015-08-22, Open Women's 58 kg, Kaija Bramwell, 56.4, 58, 61, 64, 80, 84, -88, 64, 84, 148
End of the Summer Developmental Meet, 2015-08-22, Open Women's 63 kg, Morgan Huppenthal, 60, 43, 46, 49, 63, 66, 69, 49, 69, 118
End of the Summer Developmental Meet, 2015-08-22, Open Men's 62 kg, Jared Clouse, 56.2, 43, 47, -50, 60, 64, 67, 47, 67, 114
End of the Summer Developmental Meet, 2015-08-22, Women's 16-17 Age Group 75 kg, Kali Hathcock, 73.7, 43, 46, -49, 63, 66, -69, 46, 66, 112
End of the Summer Developmental Meet, 2015-08-22, Open Men's 62 kg, Isaac Young, 59.7, 43, -47, -47, 60, 64, 67, 43, 67, 110























