Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
RWL Developmental Meet, 2014-08-13, Open Men's+105 kg, Jacob Keeling, 120.9, 90, 95, 100, 120, 125, 130, 100, 130, 230
RWL Developmental Meet, 2014-08-13, Open Men's 94 kg, Michael Pimentel, 92, 90, 95, 98, 117, 120, -120, 98, 120, 218
RWL Developmental Meet, 2014-08-13, Open Men's 85 kg, Wallace Frigon, 84.6, 85, 88, -91, 115, -118, -118, 88, 115, 203
RWL Developmental Meet, 2014-08-13, Open Men's 94 kg, Jason Sawyer, 93.9, 78, -81, 81, 90, 95, 100, 81, 100, 181
RWL Developmental Meet, 2014-08-13, Open Women's +75 Kg, Caitlin Chappell, 83.5, 48, 51, 53, 68, 73, -75, 53, 73, 126
RWL Developmental Meet, 2014-08-13, Women's 13 Under Age Group 53kg, Jadalis Gomez, 50.3, 22, -25, 25, 32, 35, 38, 25, 38, 63
























