Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
The Village Grand Opener, 2019-08-31, Women's 14-15 Age Group 71kg, DANNA GARCIA, 69, 60, 63, 0, 75, 80, 0, 63, 80, 143
The Village Grand Opener, 2019-08-31, Women's Masters (45-49) 59kg, Danielle Hawkesworth, 59, 35, 38, 41, 48, 51, -55, 41, 51, 92
The Village Grand Opener, 2019-08-31, Men's 13 Under Age Group 49kg, Dominique Truong, 49, -20, 20, 22, 27, 30, -33, 22, 30, 52
The Village Grand Opener, 2019-08-31, Men's 13 Under Age Group 39kg, Nathan Palacio Olmos, 38.46, 15, 17, 19, 24, 27, 30, 19, 30, 49
The Village Grand Opener, 2019-08-31, Men's 13 Under Age Group 49kg, Christopher Paredes, 47.05, 13, -14, 14, 15, 17, 18, 14, 18, 32
The Village Grand Opener, 2019-08-31, Open Men's 89kg, VINCENT TRUONG, 89, -65, -65, -65, 0, 0, 0, 0, 0, 0
























