Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
the 4th Annual Jake Powers Invitational, 2014-12-13, Open Men's 85 kg, Robert Hall, 83.6, 110, 116, 0, 140, 145, 150, 116, 150, 266
the 4th Annual Jake Powers Invitational, 2014-12-13, Open Men's 85 kg, Leighton Hope, 84.2, 103, 106, 110, 130, 135, 137, 110, 137, 247
the 4th Annual Jake Powers Invitational, 2014-12-13, Open Men's 94 kg, Michael Craft, 93.3, 75, 80, 85, 115, 120, 122, 85, 122, 207
the 4th Annual Jake Powers Invitational, 2014-12-13, Open Men's 69 kg, Eli Lind, 68.8, 75, 80, 84, 108, 110, 110, 84, 110, 194
the 4th Annual Jake Powers Invitational, 2014-12-13, Open Men's 56 kg, Doran Fitterman, 55.9, 67, 71, 75, 85, 90, 90, 75, 90, 165
the 4th Annual Jake Powers Invitational, 2014-12-13, Open Men's 62 kg, Austin Lackey, 61.7, 63, 66, 69, 80, 84, 86, 69, 86, 155
the 4th Annual Jake Powers Invitational, 2014-12-13, Open Women's 63 kg, Kelly Maloney, 63, 33, 35, 37, 50, 52, 54, 37, 54, 91























