Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance States Qualifier 2020, 2020-09-27, Open Men's 81kg, Andres Noa, 78.5, 75, 78, 81, 90, 95, -102, 81, 95, 176
Last Chance States Qualifier 2020, 2020-09-27, Open Women's 76kg, Carly Puzacke, 72.5, 72, 74, 76, 86, 90, 93, 76, 93, 169
Last Chance States Qualifier 2020, 2020-09-27, Open Men's +109kg, Giovany Abinader, 134.9, 68, 71, -75, 85, -90, 90, 71, 90, 161
Last Chance States Qualifier 2020, 2020-09-27, Open Women's 71kg, Daiana Catabbi, 66.2, 62, -65, 67, 75, 79, 83, 67, 83, 150
Last Chance States Qualifier 2020, 2020-09-27, Junior Women's 64kg, Caitlyn Meehan, 63.8, 52, 55, 57, 4, -66, 66, 57, 66, 123
Last Chance States Qualifier 2020, 2020-09-27, Open Women's 45kg, Jenifer Ramirez, 44.9, 35, -37, -37, 45, -48, -50, 35, 45, 80
Last Chance States Qualifier 2020, 2020-09-27, Women's Masters (65-69) 64kg, Leslie Moore, 63, 25, 0, 0, 34, 0, 0, 25, 34, 59























