Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
2018 Junior Nat'ls Qualifier, 2018-01-13, Open Men's 94 kg, Justin Jackson, 88.8, 90, -100, 102, 110, 125, -129, 102, 125, 227
2018 Junior Nat'ls Qualifier, 2018-01-13, Open Men's 94 kg, Luke Hamann, 92.6, 94, -98, -100, 115, -119, 119, 94, 119, 213
2018 Junior Nat'ls Qualifier, 2018-01-13, Open Men's 85 kg, Drake Deigert, 84.6, 78, -83, 86, 107, 112, 117, 86, 117, 203
2018 Junior Nat'ls Qualifier, 2018-01-13, Open Women's 90 kg, Chelsea Volk, 77.8, 68, 74, 80, 90, 95, 100, 80, 100, 180
2018 Junior Nat'ls Qualifier, 2018-01-13, Open Men's 77 kg, Karsten Finley, 73.6, 70, 75, 80, 87, 92, 100, 80, 100, 180
2018 Junior Nat'ls Qualifier, 2018-01-13, Women's 16-17 Age Group 53 kg, Mia Spencer, 52.6, -49, 49, -52, 58, 61, 64, 49, 64, 113
2018 Junior Nat'ls Qualifier, 2018-01-13, Women's 14-15 Age Group 53 kg, Naomi Bain, 50.8, 48, -51, -53, 57, 60, -63, 48, 60, 108
2018 Junior Nat'ls Qualifier, 2018-01-13, Women's 16-17 Age Group 58 kg, Karli Taylor, 57.4, 40, 42, 44, 54, 55, 56, 44, 56, 100
2018 Junior Nat'ls Qualifier, 2018-01-13, Open Women's 58 kg, Esther Dutton, 57.6, 34, 36, 38, 45, -47, -48, 38, 45, 83
2018 Junior Nat'ls Qualifier, 2018-01-13, Women's 14-15 Age Group 58 kg, Emry Kleven, 56.2, 20, 23, 27, 25, 28, 35, 27, 35, 62




















