Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Fortius Opening Day Invitational, 2012-09-15, Open Men's 105 kg, James Melton, 98.9, 85, 92, 100, 120, 125, 128, 100, 128, 228
Fortius Opening Day Invitational, 2012-09-15, Open Men's+105 kg, Joshua Sommo, 135, 77, 85, 93, 120, 130, 135, 93, 135, 228
Fortius Opening Day Invitational, 2012-09-15, Open Men's 105 kg, Paul Estrada, 102.1, 92, -100, 100, 115, 122, -131, 100, 122, 222
Fortius Opening Day Invitational, 2012-09-15, Open Men's 105 kg, Wilmar Dumaop, 102.5, 75, 80, 85, 105, 111, 115, 85, 115, 200
Fortius Opening Day Invitational, 2012-09-15, Open Women's +75 Kg, Allison Brookes, 86.2, 50, -55, 55, 65, 70, -73, 55, 70, 125
Fortius Opening Day Invitational, 2012-09-15, Open Women's 69 kg, Brianna Battles, 64.6, 30, 35, 38, 44, -53, 53, 38, 53, 91
























