Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Barbell Bash, 2014-12-06, Open Men's 105 kg, Adam Hanus, 98, 110, 119, 119, 130, 138, 138, 119, 138, 257
Barbell Bash, 2014-12-06, Open Men's 85 kg, Danny Lapchak, 84.7, 90, 95, 98, 120, 125, 127, 98, 127, 225
Barbell Bash, 2014-12-06, Open Men's 94 kg, Andrew Gallagher, 93.3, 95, 98, 100, 115, 120, 120, 100, 120, 220
Barbell Bash, 2014-12-06, Open Men's 77 kg, Tyler Fountain, 74.2, 90, 95, 95, 110, 115, 120, 95, 120, 215
Barbell Bash, 2014-12-06, Open Women's 69 kg, Eleonore Fournier-Tombs, 63.58, 81, 84, 84, 92, 94, 98, 84, 98, 182
Barbell Bash, 2014-12-06, Women's Masters (35-39) +75 kg, Melanie Perry, 97.2, 59, 63, 66, 80, 86, 86, 66, 86, 152
Barbell Bash, 2014-12-06, Open Women's 58 kg, Paige Lapchak, 57.8, 60, 66, 69, 75, 80, 80, 69, 80, 149
Barbell Bash, 2014-12-06, Open Men's 62 kg, John Kresila, 59, 59, 59, 64, 80, 84, 84, 64, 84, 148
Barbell Bash, 2014-12-06, Women's Masters (40-44) 63 kg, Michelle Viets, 62.76, 49, 52, 52, 68, 72, 73, 52, 73, 125





















