Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
N. Highlland WLC Last Chance Qualifier, 2012-05-19, Women's 13 Under Age Group 48kg, Grace Jardon, 45.6, 0, 0, 0, 20, 0, 0, 0, 20, 0
N. Highlland WLC Last Chance Qualifier, 2012-05-19, Women's 13 Under Age Group 48kg, Maureen Eberle, 46.2, 0, 0, 0, 35, 0, 0, 0, 35, 0
N. Highlland WLC Last Chance Qualifier, 2012-05-19, Women's 13 Under Age Group 48kg, Arrington Jensen, 47.4, 0, 0, 0, 40, 0, 0, 0, 40, 0
N. Highlland WLC Last Chance Qualifier, 2012-05-19, Women's 13 Under Age Group +58 Kg, Madison Stenbo, 61.7, 0, 0, 0, 55, 0, 0, 0, 55, 0
N. Highlland WLC Last Chance Qualifier, 2012-05-19, Men's 13 Under Age Group 50 Kg, Cavan Eberle, 49.2, 0, 0, 0, 35, 0, 0, 0, 35, 0
N. Highlland WLC Last Chance Qualifier, 2012-05-19, Men's 14-15 Age Group 77 kg, Coltan Lesle, 70.9, 0, 0, 0, 102, 0, 0, 0, 102, 0
N. Highlland WLC Last Chance Qualifier, 2012-05-19, Men's 14-15 Age Group 85 Kg, Soren Jensen, 80.7, 0, 0, 0, 80, 0, 0, 0, 80, 0
N. Highlland WLC Last Chance Qualifier, 2012-05-19, Open Men's+105 kg, Alex Stenbo, 108, 0, 0, 0, 125, 0, 0, 0, 125, 0






















