Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
University Qualifier, 2016-08-06, Open Men's 77 kg, Caleb Powell, 76.8, 93, 97, 101, 122, 127, 129, 101, 129, 230
University Qualifier, 2016-08-06, Open Women's +75 Kg, Samantha Poeth, 75, 81, 85, 87, 107, 112, 115, 87, 115, 202
University Qualifier, 2016-08-06, Open Women's 63 kg, Emily Colster, 62.8, 58, 61, 63, 80, 82, -85, 63, 82, 145
University Qualifier, 2016-08-06, Open Women's +75 Kg, Brandyn Dupree, 75, 66, -70, -70, 74, 77, 79, 66, 79, 145
University Qualifier, 2016-08-06, Women's Masters (35-39) +75 kg, Michelle Diltz, 76.9, 50, 52, 54, 68, 71, 75, 54, 75, 129
University Qualifier, 2016-08-06, Open Women's 69 kg, Ashley Pitts, 68, 52, -56, -58, 66, 69, 72, 52, 72, 124
























