Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
EASTSIDE IN HOUSE MEET, 2021-01-30, Open Men's 102kg, Michael Miller, 98.4, 100, -105, -105, 110, -118, -118, 100, 110, 210
EASTSIDE IN HOUSE MEET, 2021-01-30, Open Women's 76kg, Alexis Brisco, 74.3, 56, 58, -61, 69, 72, -75, 58, 72, 130
EASTSIDE IN HOUSE MEET, 2021-01-30, Women's Masters (50-54) 71kg, Dee Heinz, 70.1, 55, -58, 58, 69, 71, -73, 58, 71, 129
EASTSIDE IN HOUSE MEET, 2021-01-30, Women's Masters (50-54) 59kg, Mira Kwon Gracia, 58.9, 55, 58, -60, 66, 68, 71, 58, 71, 129
EASTSIDE IN HOUSE MEET, 2021-01-30, Women's Masters (40-44) 64kg, kara beachem, 63.9, -46, 46, 49, 57, 60, 62, 49, 62, 111
EASTSIDE IN HOUSE MEET, 2021-01-30, Junior Women's 59kg, Regan Myers, 58.3, 32, 34, 36, 44, 47, 49, 36, 49, 85
EASTSIDE IN HOUSE MEET, 2021-01-30, Women's 16-17 Age Group 55kg, Jimmy Marsh, 51.3, 33, -35, 35, 38, 41, 43, 35, 43, 78
EASTSIDE IN HOUSE MEET, 2021-01-30, Open Men's 73kg, Brian Hagmeier, 69.5, -97, -97, -100, 118, 125, -132, 0, 125, 0






















