Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
High Desert March Meet, 2015-03-07, Women's Masters (35-39) +75 kg, Jennifer Buckner, 105.38, 88, 91, 92, 106, 113, 116, 92, 116, 208
High Desert March Meet, 2015-03-07, Open Men's 94 kg, Jose Calderon, 86.6, 85, 90, -95, 105, 110, -115, 90, 110, 200
High Desert March Meet, 2015-03-07, Open Men's 105 kg, Iosefo Tuigamala, 96.85, 55, 60, 65, 83, 90, 95, 65, 95, 160
High Desert March Meet, 2015-03-07, Open Women's 75 kg, Amelia Martinez, 72.32, 41, 43, 46, 55, 59, 63, 46, 63, 109
High Desert March Meet, 2015-03-07, Open Women's 58 kg, Neal-Lani Ramez, 55.89, -45, 45, 47, -53, 53, 57, 47, 57, 104
High Desert March Meet, 2015-03-07, Women's Masters (35-39) 69 kg, Jessica Gentry, 63.43, 40, 38, 40, 45, 49, 54, 40, 54, 94
High Desert March Meet, 2015-03-07, Open Women's 63 kg, Angelica Cappuccilli, 59.25, 33, 34, 35, 41, -43, 43, 35, 43, 78
High Desert March Meet, 2015-03-07, Women's Masters (45-49) 63 kg, Kristy Cappuccilli, 61.84, 31, 33, 34, 40, 41, -42, 34, 41, 75
High Desert March Meet, 2015-03-07, Open Men's 69 kg, Efrain Gomez, 66.61, -55, -55, -55, 70, 75, -82, 0, 75, 0





















