Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Minute Qualifier - Invitational, 2017-08-12, Open Men's 77 kg, Sawyer Anderson, 77, 83, 85, 0, 101, 0, 105, 85, 105, 190
Last Minute Qualifier - Invitational, 2017-08-12, Open Men's 85 kg, Jonathan Peters, 84.3, 82, 0, 0, 91, 0, 0, 82, 91, 173
Last Minute Qualifier - Invitational, 2017-08-12, Women's 16-17 Age Group 53 kg, Jessica Leonard, 52.6, 40, 0, 0, 0, 55, 0, 40, 55, 95
Last Minute Qualifier - Invitational, 2017-08-12, Open Women's 48 kg, Natalie Davis, 47.5, 32, 35, 0, 48, 50, 52, 35, 52, 87
Last Minute Qualifier - Invitational, 2017-08-12, Women's 14-15 Age Group 63 kg, Hannah Leonard, 60.8, 36, 0, 0, 45, 49, 0, 36, 49, 85
Last Minute Qualifier - Invitational, 2017-08-12, Men's 13 Under Age Group 44kg, Isaac Paulson, 41.1, 30, 33, 36, 45, 48, 0, 36, 48, 84
Last Minute Qualifier - Invitational, 2017-08-12, Men's 13 Under Age Group 31 Kg, Kael Richmond, 30.6, 7, 9, 10, 10, 12, 0, 10, 12, 22























