Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Crossfit DV8 Developmental, 2014-08-09, Open Men's 85 kg, Roger Rice, 83.34, 60, 60, 63, 75, 78, 81, 63, 81, 144
Crossfit DV8 Developmental, 2014-08-09, Open Women's 75 kg, Brittany Hoffman, 74.94, 56, 59, 62, 71, 73, 75, 62, 75, 137
Crossfit DV8 Developmental, 2014-08-09, Open Women's 63 kg, Kaleigh Pohlman, 61.72, 46, 51, 56, 57, 63, 69, 56, 69, 125
Crossfit DV8 Developmental, 2014-08-09, Men's 13 Under Age Group 39kg, Elijah Moussiaux, 37.6, 33, 35, 38, 41, 45, 48, 38, 48, 86
Crossfit DV8 Developmental, 2014-08-09, Men's 14-15 Age Group 56 Kg, Phoenix Moussiaux, 52.8, 30, 33, 36, 44, 47, 47, 36, 47, 83
Crossfit DV8 Developmental, 2014-08-09, Women's Masters (45-49) 63 kg, Anita Advaney, 59.2, 20, 23, 25, 28, 31, 33, 25, 33, 58
























