Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Junior Championship Last Chance Qualifier, 2014-12-13, Open Men's 85 kg, Akeal Lalaind, 81.9, 97, 100, 103, 120, 125, 125, 103, 125, 228
Junior Championship Last Chance Qualifier, 2014-12-13, Open Men's 69 kg, Cohen Price, 68.51, 78, 82, 85, 96, 100, 102, 85, 102, 187
Junior Championship Last Chance Qualifier, 2014-12-13, Open Men's 62 kg, Bruno Hernandez, 60.09, 72, 75, 78, 94, 98, 98, 78, 98, 176
Junior Championship Last Chance Qualifier, 2014-12-13, Women's 16-17 Age Group 58 kg, Marisol Guzman, 57.64, 54, 54, 54, 67, 70, 73, 54, 73, 127
Junior Championship Last Chance Qualifier, 2014-12-13, Women's 16-17 Age Group 53 kg, Diamond Pearson, 50.2, 48, 51, 53, 61, 64, 0, 53, 64, 117
Junior Championship Last Chance Qualifier, 2014-12-13, Men's 14-15 Age Group 69 kg, Jorge Martinez-alba, 66.1, 38, 42, 45, 55, 60, 64, 45, 64, 109
Junior Championship Last Chance Qualifier, 2014-12-13, Men's 13 Under Age Group 69 Kg, Victor Guzman, 67.82, 30, 30, 33, 42, 45, 45, 33, 45, 78























