Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Chicago Strength In-house Throwdown, 2017-06-17, Open Men's 94 kg, Craig Peugh, 86.9, 93, 96, 100, 115, 120, 121, 100, 121, 221
Chicago Strength In-house Throwdown, 2017-06-17, Open Men's 85 kg, Paul Goetz, 82.9, 67, 71, 76, 87, 91, 97, 76, 97, 173
Chicago Strength In-house Throwdown, 2017-06-17, Open Men's 77 kg, Philip Mosberg, 74, 70, 75, 80, 87, 92, 92, 80, 92, 172
Chicago Strength In-house Throwdown, 2017-06-17, Women's Masters (35-39) 75 kg, Kelsey Gabel, 73.9, 61, 64, 69, 72, 76, 78, 69, 78, 147
Chicago Strength In-house Throwdown, 2017-06-17, Open Women's 69 kg, Lindsay Hoffman, 68.9, 60, 62, 62, 72, 76, 79, 62, 79, 141
Chicago Strength In-house Throwdown, 2017-06-17, Open Women's 75 kg, Lori Griffin, 70.5, 50, 54, 58, 68, 73, 77, 58, 77, 135
Chicago Strength In-house Throwdown, 2017-06-17, Open Women's 69 kg, Caitlin Trevino, 65.8, 39, 42, 44, 49, 54, 55, 44, 55, 99























