Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Kore Weightlifting Invitational, 2015-06-27, Open Men's+105 kg, Stephen Powell, 144.7, 120, 126, 0, 152, 160, 0, 126, 160, 286
Kore Weightlifting Invitational, 2015-06-27, Open Men's 94 kg, Vinnie Pierik, 93.7, -102, 102, 107, 138, 146, 154, 107, 154, 261
Kore Weightlifting Invitational, 2015-06-27, Open Men's 85 kg, Nigel Turner, 84.3, 87, 95, 100, 106, 112, 0, 100, 112, 212
Kore Weightlifting Invitational, 2015-06-27, Open Men's 94 kg, Chad Gardner, 89, 70, 73, 76, 93, 98, -103, 76, 98, 174
Kore Weightlifting Invitational, 2015-06-27, Open Women's 69 kg, Shevez Freeman, 68.8, 55, 60, 70, 76, -81, 81, 70, 81, 151
Kore Weightlifting Invitational, 2015-06-27, Open Men's 94 kg, Patrick Boos, 93.3, -120, -120, -120, 0, 0, 0, 0, 0, 0
























