Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance Junior Qualifier, 2016-01-16, Open Men's 94 kg, Bryan Williamson, 92, -120, -120, 120, 140, 150, -163, 120, 150, 270
Last Chance Junior Qualifier, 2016-01-16, Open Men's 77 kg, James Knight, 75, 90, 95, 100, 110, 115, 120, 100, 120, 220
Last Chance Junior Qualifier, 2016-01-16, Open Men's 94 kg, Grayson Mashburn, 91.5, 85, 90, -98, 120, 124, 127, 90, 127, 217
Last Chance Junior Qualifier, 2016-01-16, Open Men's 105 kg, Addison Jones, 100.5, 80, 85, -90, 115, -120, 120, 85, 120, 205
Last Chance Junior Qualifier, 2016-01-16, Open Men's 85 kg, Kenneth Winter, 82.2, 85, 90, 95, 110, -114, -120, 95, 110, 205
Last Chance Junior Qualifier, 2016-01-16, Open Men's 94 kg, Derek Richards, 91.5, -90, -90, -90, 110, 115, 120, 0, 120, 0
Last Chance Junior Qualifier, 2016-01-16, Open Men's 85 kg, Jack Schwartz, 83.7, -100, -100, -100, 120, -125, -126, 0, 120, 0























