Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Pioneer Last Chance Qualifier, 2013-06-01, Open Men's 105 kg, Jarred Donnelson, 98.3, 93, 95, 100, 125, 127, 130, 100, 130, 230
Pioneer Last Chance Qualifier, 2013-06-01, Open Men's 77 kg, Richard Beemer, 75.4, 65, 67, 70, 84, 86, 86, 70, 86, 156
Pioneer Last Chance Qualifier, 2013-06-01, Open Women's 53 kg, Margaret Lee, 50.8, 50, 51, 51, 65, 70, 71, 51, 71, 122
Pioneer Last Chance Qualifier, 2013-06-01, Women's 16-17 Age Group 69 kg, Amelia Cribb, 66.5, 46, 48, 50, 55, 58, 60, 50, 60, 110
Pioneer Last Chance Qualifier, 2013-06-01, Open Women's 75 kg, Brittany Bosarge, 71.7, 42, 44, 47, 60, 63, 63, 47, 63, 110
Pioneer Last Chance Qualifier, 2013-06-01, Women's 16-17 Age Group 63 kg, Meagan Mclain, 59.4, 40, 40, 40, 52, 54, 54, 40, 54, 94
Pioneer Last Chance Qualifier, 2013-06-01, Women's 16-17 Age Group 53 kg, Lindsay Robichaux, 51.8, 30, 32, 33, 42, 45, 45, 33, 45, 78
Pioneer Last Chance Qualifier, 2013-06-01, Men's 14-15 Age Group 44kg, MaLieke Wright, 43.7, 32, 35, 37, 34, 37, 40, 37, 40, 77






















