Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
WODGODZ 2017, 2017-12-09, Open Men's 85 kg, Christophir Smith, 79.5, 93, 100, 0, 115, 120, 0, 100, 120, 220
WODGODZ 2017, 2017-12-09, Women's 14-15 Age Group 69 kg, Courtney DeCoste, 68.9, 43, 45, 47, -60, 65, 68, 47, 68, 115
WODGODZ 2017, 2017-12-09, Open Women's +90 kg, Hannah Kang, 91.7, 43, 45, -49, 55, 59, 63, 45, 63, 108
WODGODZ 2017, 2017-12-09, Women's 14-15 Age Group 63 kg, Savannah Brister, 60, 35, -40, 40, 45, 50, 55, 40, 55, 95
WODGODZ 2017, 2017-12-09, Men's 13 Under Age Group 31 Kg, Jacob Peterman, 29.9, 19, 22, -25, 25, 30, 35, 22, 35, 57
WODGODZ 2017, 2017-12-09, Women's 13 Under Age Group 53kg, Makynna Bedgood, 48.5, 15, 17, -20, 18, 20, 22, 17, 22, 39
























