Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Iron Barbell Collective Spring Classic, 2022-06-04, Open Men's 109kg, Michael Bloomfield, 109, 140, 148, 155, -180, 185, 158, 155, 185, 340
Iron Barbell Collective Spring Classic, 2022-06-04, Open Men's 89kg, Bryan Simeone, 89, 125, 130, 134, 156, 162, -186, 134, 162, 296
Iron Barbell Collective Spring Classic, 2022-06-04, Open Men's 81kg, Trevor Owens, 81, 113, -117, 117, 145, 152, -125, 117, 152, 269
Iron Barbell Collective Spring Classic, 2022-06-04, Open Men's 73kg, Dylan Confar, 73, 95, 98, -101, 115, 120, 135, 98, 135, 233
Iron Barbell Collective Spring Classic, 2022-06-04, Open Men's 102kg, Patrick Holt, 102, 98, -103, -105, 125, 130, 96, 98, 130, 228
Iron Barbell Collective Spring Classic, 2022-06-04, Open Men's 67kg, Michael Icenhour, 67, 40, 42, -44, 54, 56, 166, 42, 166, 208
Iron Barbell Collective Spring Classic, 2022-06-04, Open Women's 87kg, Skyler Ansley, 87, 77, 82, 85, 100, 105, -110, 85, 105, 190
Iron Barbell Collective Spring Classic, 2022-06-04, Open Men's 81kg, Blair Smith, 81, -80, 80, -85, 92, 94, 95, 80, 95, 175
Iron Barbell Collective Spring Classic, 2022-06-04, Open Women's 71kg, Molly Scheidecker, 71, 72, 75, 80, 81, 84, 88, 80, 88, 168
Iron Barbell Collective Spring Classic, 2022-06-04, Open Women's 59kg, Katherine Lee, 59, 73, -77, 77, 86, 90, -95, 77, 90, 167
Iron Barbell Collective Spring Classic, 2022-06-04, Open Men's 81kg, Andrew Guenther, 81, 65, 69, 73, 88, 93, 82, 73, 93, 166
Iron Barbell Collective Spring Classic, 2022-06-04, Open Men's 81kg, Cody Clark, 81, 68, 71, 76, 85, 90, 0, 76, 90, 166
Iron Barbell Collective Spring Classic, 2022-06-04, Open Men's 61kg, Sebastian Rose, 61, 62, 65, -68, 74, 78, 100, 65, 100, 165
Iron Barbell Collective Spring Classic, 2022-06-04, Open Men's 67kg, Caden Viar, 67, 65, 68, 71, 80, 83, 91, 71, 91, 162
Iron Barbell Collective Spring Classic, 2022-06-04, Open Men's 61kg, Tyler Russin, 61, 62, 65, -69, 74, 77, 86, 65, 86, 151
Iron Barbell Collective Spring Classic, 2022-06-04, Open Men's 67kg, Jereth Burgos, 67, -62, 62, -66, 85, 88, 84, 62, 88, 150
Iron Barbell Collective Spring Classic, 2022-06-04, Open Women's 81kg, Hanna Basham, 81, 65, -70, -74, 83, -87, -92, 65, 83, 148
Iron Barbell Collective Spring Classic, 2022-06-04, Open Men's 67kg, Jackson Horton, 67, -63, 63, -65, 80, 82, 76, 63, 82, 145
