Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
North Coast League #4, 2015-10-03, Open Men's 105 kg, Michael Ramage, 101.6, 120, -125, 125, 152, -161, 0, 125, 152, 277
North Coast League #4, 2015-10-03, Open Men's 77 kg, Alvin Tajima, 70.2, 105, -110, -110, 132, -137, -137, 105, 132, 237
North Coast League #4, 2015-10-03, Open Women's 69 kg, Challen Pressley Schleh, 68.16, -70, 72, -75, 88, 91, -94, 72, 91, 163
North Coast League #4, 2015-10-03, Women's 16-17 Age Group 58 kg, Ashley Vogen, 56.53, 45, 48, -51, 60, 63, 66, 48, 66, 114
North Coast League #4, 2015-10-03, Men's 13 Under Age Group 44kg, Louie Alpert, 41.67, 19, 21, 23, 28, 30, 32, 23, 32, 55
North Coast League #4, 2015-10-03, Men's 13 Under Age Group 31 Kg, David Zechowy, 25.98, 13, 15, -17, 18, 20, 22, 15, 22, 37
























