Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Quarter developmental Meet, 2020-11-14, Open Men's 102kg, Andrew Guevara, 100, 130, -135, -135, 160, 165, -170, 130, 165, 295
Last Quarter developmental Meet, 2020-11-14, Junior Men's 81kg, Maceo Della Catena, 79.6, -100, 100, 102, -110, 110, 120, 102, 120, 222
Last Quarter developmental Meet, 2020-11-14, Open Men's 96kg, Kevin Kwon, 95.86, 80, 85, -87, 90, 95, 100, 85, 100, 185
Last Quarter developmental Meet, 2020-11-14, Men's 14-15 Age Group 67kg, Dominique Truong, 65.45, 33, 37, -40, 45, 48, 50, 37, 50, 87
Last Quarter developmental Meet, 2020-11-14, Men's 13 Under Age Group 61kg, Nathan Palacio Olmos, 56.62, 30, 32, 34, 42, -45, 46, 34, 46, 80
Last Quarter developmental Meet, 2020-11-14, Men's 13 Under Age Group 73kg, Dylan Truong, 73, 29, 31, 33, 35, 38, 41, 33, 41, 74
Last Quarter developmental Meet, 2020-11-14, Men's 14-15 Age Group 44kg, Nicolas Martinez, 42.1, 23, 25, 27, 28, 30, 32, 27, 32, 59























