Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
grand rapids qualifier, 2017-08-12, Open Men's 85 kg, Jimmy Duke III, 78.26, 96, 101, 105, 120, 125, 130, 105, 130, 235
grand rapids qualifier, 2017-08-12, Women's 13 Under Age Group 39kg, Destiny Snider, 38.78, 37, 40, 42, 44, 47, 50, 42, 50, 92
grand rapids qualifier, 2017-08-12, Men's 13 Under Age Group 56 Kg, Mekhi Lawson, 55.88, 35, 38, 40, 44, 47, 50, 40, 50, 90
grand rapids qualifier, 2017-08-12, -, Taveon Sanders, 35.32, 23, 26, 28, 35, 38, 40, 28, 40, 68
grand rapids qualifier, 2017-08-12, Men's 13 Under Age Group 39kg, Jamari Culpepper, 38.03, 22, 24, 26, 30, 32, 34, 26, 34, 60
grand rapids qualifier, 2017-08-12, Women's 13 Under Age Group 35kg, Tanesha Simms, 34.64, 23, 25, 27, 26, 29, 31, 27, 31, 58
























