Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance Finals, 2018-10-28, Open Men's 89kg, Brian Smarsh, 87.51, 125, 128, 130, -150, 150, 155, 130, 155, 285
Last Chance Finals, 2018-10-28, Open Men's 81kg, Joseph Fisher, 80.15, 95, 100, 104, 130, -135, -135, 104, 130, 234
Last Chance Finals, 2018-10-28, Open Women's 64kg, Janelle Shafer, 62.5, 90, 92, -94, 110, 114, -116, 92, 114, 206
Last Chance Finals, 2018-10-28, Open Women's 64kg, Idaima Calderon, 63.6, 55, 58, -60, 67, 70, -73, 58, 70, 128
Last Chance Finals, 2018-10-28, Women's 13 Under Age Group 45kg, Ireland Sullivan, 40.4, 30, 33, 35, 40, 43, 45, 35, 45, 80
Last Chance Finals, 2018-10-28, Women's 13 Under Age Group 33kg, Makenna Tenbroek, 30.3, 26, 29, -31, 30, 33, -35, 29, 33, 62
























