Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Danica Rue Invitational, 2013-06-01, Open Men's+105 kg, Robert Kautzmann, 112.48, 125, 132, 132, 150, 163, 170, 132, 170, 302
Danica Rue Invitational, 2013-06-01, Open Men's 85 kg, Michael Tirrito, 84.35, 125, 130, 135, 135, 150, 150, 135, 150, 285
Danica Rue Invitational, 2013-06-01, Open Men's 94 kg, Justin Ciaburri, 87.8, 100, 104, 106, 106, 115, 120, 106, 120, 226
Danica Rue Invitational, 2013-06-01, Open Men's 69 kg, Mark Kappes, 68.85, 70, 75, 77, 93, 98, 103, 77, 103, 180
Danica Rue Invitational, 2013-06-01, Open Men's 62 kg, Nicholas Palmer, 60.53, 65, 70, 70, 80, 85, 90, 70, 90, 160
Danica Rue Invitational, 2013-06-01, Open Women's 63 kg, Kaitlyn Fiore, 60.43, 44, 47, 50, 60, 63, 66, 50, 66, 116
























