Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance Qualififier, 2017-05-20, Open Women's 90 kg, Sarah Kehoe, 76, 40, 43, 46, 60, 62, -1, 46, 62, 108
Last Chance Qualififier, 2017-05-20, Women's 16-17 Age Group 53 kg, Jayda Jenkins, 52.7, 30, 32, 35, 51, 54, 57, 35, 57, 92
Last Chance Qualififier, 2017-05-20, Women's 16-17 Age Group 53 kg, Elizabeth Case, 49.5, 31, 32, -1, 51, 54, 57, 32, 57, 89
Last Chance Qualififier, 2017-05-20, Women's 14-15 Age Group 44 kg, Alyssa DePalo, 42.65, 25, 28, 30, 35, 38, 40, 30, 40, 70
Last Chance Qualififier, 2017-05-20, Women's 13 Under Age Group 39kg, Brenna Hasey, 37.15, 11, 12, 13, 14, 15, 17, 13, 17, 30
Last Chance Qualififier, 2017-05-20, Men's 13 Under Age Group 31 Kg, Nicholas Luna, 26.15, 11, 12, 13, 13, 14, 15, 13, 15, 28
























