Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Donny Shankle Invitational, 2019-08-10, Open Men's 102kg, Benjamin St. Clair, 101.2, 87, 87, 87, 130, 135, 135, 87, 135, 222
Donny Shankle Invitational, 2019-08-10, Open Men's 89kg, Zach Thorn, 88.5, 87, 92, 93, 115, 120, 121, 93, 121, 214
Donny Shankle Invitational, 2019-08-10, Open Men's 89kg, Anthony Shu, 88.82, 84, 84, 87, 115, 120, 120, 87, 120, 207
Donny Shankle Invitational, 2019-08-10, Open Men's 67kg, Sze Man Lee, 64.5, 73, 73, 75, 90, 95, 95, 75, 95, 170
Donny Shankle Invitational, 2019-08-10, Open Women's 64kg, Leonie Solia, 63.74, 68, 71, 73, 87, 90, 91, 73, 91, 164
Donny Shankle Invitational, 2019-08-10, Open Men's 81kg, Brian Keene, 78.35, 65, 70, 73, 75, 80, 82, 73, 82, 155
Donny Shankle Invitational, 2019-08-10, Women's Masters (45-49) 71kg, Cecille Algarra, 70.8, 50, 53, 55, 65, 69, 69, 55, 69, 124
Donny Shankle Invitational, 2019-08-10, Women's Masters (40-44) 71kg, Charisse Landicho, 65.99, 50, 53, 55, 65, 65, 69, 55, 69, 124
Donny Shankle Invitational, 2019-08-10, Women's Masters (40-44) 64kg, Neren Argente, 62.71, 33, 35, 37, 50, 55, 55, 37, 55, 92
Donny Shankle Invitational, 2019-08-10, Open Women's 71kg, Hanh Nguyen, 68.86, 30, 33, 33, 48, 51, 52, 33, 52, 85




















