Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
AOS1 Qualifier, 2016-12-28, Open Men's 105 kg, Nicholas Cullen-Carroll, 102.4, 100, 105, 110, 130, 135, -140, 110, 135, 245
AOS1 Qualifier, 2016-12-28, Open Men's 85 kg, Josh Pagliaroli, 82, 84, -89, -90, 111, -116, -116, 84, 111, 195
AOS1 Qualifier, 2016-12-28, Open Men's 69 kg, Gabriel Pacheco, 68.5, 65, 70, 75, 80, 85, -90, 75, 85, 160
AOS1 Qualifier, 2016-12-28, Open Men's 77 kg, Shane O'Toole, 71.1, 60, -65, 65, 80, 85, -92, 65, 85, 150
AOS1 Qualifier, 2016-12-28, Women's 13 Under Age Group +58 Kg, Giselle Villarino, 79, 38, 41, 43, 54, 58, 61, 43, 61, 104
AOS1 Qualifier, 2016-12-28, Women's Masters (35-39) +75 kg, Shanna Cullen-Carroll, 87.18, 25, 30, 31, 35, 40, -41, 31, 40, 71
AOS1 Qualifier, 2016-12-28, Women's 13 Under Age Group 35kg, Karina Gustafson, 32.27, 12, 14, 15, 20, 23, 25, 15, 25, 40























