Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
ZKC International Meet, 2017-07-29, Open Men's 105 kg, Vernon Duett, 100.2, -92, -92, 92, 105, 110, -118, 92, 110, 202
ZKC International Meet, 2017-07-29, Open Men's 62 kg, Keith Connolly, 61.8, 80, 84, -88, 107, 111, -114, 84, 111, 195
ZKC International Meet, 2017-07-29, Open Men's+105 kg, Jordan Cramer, 149, 80, 85, 88, 100, -105, 105, 88, 105, 193
ZKC International Meet, 2017-07-29, Open Men's 77 kg, Kyle Raser, 75.6, 78, 83, 85, 103, 107, -110, 85, 107, 192
ZKC International Meet, 2017-07-29, Open Men's 105 kg, William Magato, 94, 78, -83, 83, -103, -103, 103, 83, 103, 186
ZKC International Meet, 2017-07-29, Women's Masters (45-49) 90 kg, Terre Dyche, 81.4, 53, 55, 57, 67, 70, -72, 57, 70, 127
























