Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Developmental Gym Meet 1, 2018-01-13, Open Men's 94 kg, Jesus Lopez, 93.8, -135, -135, 135, 165, 0, 0, 135, 165, 300
Developmental Gym Meet 1, 2018-01-13, Open Men's 94 kg, Aaron Nunes, 87, 90, 95, 102, 115, 122, 128, 102, 128, 230
Developmental Gym Meet 1, 2018-01-13, Open Men's 85 kg, Zachary Lee, 84.8, 92, -97, -97, 115, 120, 125, 92, 125, 217
Developmental Gym Meet 1, 2018-01-13, Open Men's 85 kg, James Grannan, 77.2, 80, 86, 91, 105, -112, -112, 91, 105, 196
Developmental Gym Meet 1, 2018-01-13, Open Men's 85 kg, Matthew Grannan, 84.9, 55, 58, 61, 90, 93, 96, 61, 96, 157
Developmental Gym Meet 1, 2018-01-13, Open Women's 48 kg, Maddie Hunter, 0, -53, 53, 55, 67, -70, -70, 55, 67, 122
























