Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance Americans Qualifier, 2015-10-25, Open Men's 105 kg, Gregory Bommarito, 105, 130, 135, -137, 150, 155, -160, 135, 155, 290
Last Chance Americans Qualifier, 2015-10-25, Open Men's 105 kg, Dexter Kodat, 102, -115, 120, 125, 143, 150, -155, 125, 150, 275
Last Chance Americans Qualifier, 2015-10-25, Open Men's 94 kg, Ronson Moses, 91, 120, 125, -130, 135, 142, -150, 125, 142, 267
Last Chance Americans Qualifier, 2015-10-25, Open Men's 85 kg, Jorge Reyes, 84, 100, 105, 110, 125, 137, 0, 110, 137, 247
Last Chance Americans Qualifier, 2015-10-25, Open Men's 69 kg, Chris Luciano, 69, 95, 100, -105, 135, -140, -140, 100, 135, 235
Last Chance Americans Qualifier, 2015-10-25, Open Men's 77 kg, Ming Loo, 76, 100, 105, -107, 120, 124, 127, 105, 127, 232
Last Chance Americans Qualifier, 2015-10-25, Open Women's +75 Kg, Alexandria Ludwig, 89, 90, 95, -100, 115, 120, -125, 95, 120, 215
Last Chance Americans Qualifier, 2015-10-25, Women's Masters (35-39) 69 kg, Rachel Gamallo, 66, -70, 70, 72, 91, 94, -97, 72, 94, 166
Last Chance Americans Qualifier, 2015-10-25, Open Women's 53 kg, Reena Tenorio, 53, -64, 64, 67, 83, -86, -87, 67, 83, 150
Last Chance Americans Qualifier, 2015-10-25, Women's 16-17 Age Group 63 kg, Carlyn Souto, 60, 52, 56, -56, 63, 66, -68, 56, 66, 122
Last Chance Americans Qualifier, 2015-10-25, Open Women's 48 kg, Jessica Mefferd, 47, -51, 53, -55, -66, 66, -70, 53, 66, 119



















