Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
6th Annual Jake Powers Invitational, 2017-01-28, Open Men's+105 kg, Daniel Riera, 142.8, 105, 110, 115, 165, 170, 172, 115, 172, 287
6th Annual Jake Powers Invitational, 2017-01-28, Open Men's 77 kg, Carlos Vega, 76.8, 84, 87, 91, 105, 110, 113, 91, 113, 204
6th Annual Jake Powers Invitational, 2017-01-28, Open Men's 85 kg, Jason Guzman, 84.6, 75, 78, 78, 87, 90, 92, 78, 92, 170
6th Annual Jake Powers Invitational, 2017-01-28, Open Women's 69 kg, Amber Casciano, 68.7, 60, 63, 66, 80, 83, 86, 66, 86, 152
6th Annual Jake Powers Invitational, 2017-01-28, Women's Masters (50-54) 63 kg, Nancy Fernandez, 62.1, 36, 39, 41, 53, 57, 61, 41, 61, 102
6th Annual Jake Powers Invitational, 2017-01-28, Men's 13 Under Age Group 44kg, Logan Davies, 40.2, 34, 34, 36, 43, 46, 49, 36, 49, 85
























