Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Middle GA Classic, 2019-02-16, Open Men's 96kg, Avery Hawkins, 95.6, 100, 104, 104, 130, 136, 140, 104, 140, 244
Middle GA Classic, 2019-02-16, Open Men's 81kg, Gordon Grimm, 80.1, 85, 95, 96, 110, 115, 126, 96, 126, 222
Middle GA Classic, 2019-02-16, Open Men's 89kg, Christopher Barnard, 87.4, 85, 93, 98, 112, 117, 118, 98, 118, 216
Middle GA Classic, 2019-02-16, Open Men's 81kg, Brandon Sisa, 79.8, 85, 95, 95, 100, 108, 115, 95, 115, 210
Middle GA Classic, 2019-02-16, Open Women's 76kg, Alyssa Pacheco, 75, 66, 68, 70, 82, 86, 92, 70, 92, 162
Middle GA Classic, 2019-02-16, Open Women's 71kg, Kollyn Allred, 70.5, 47, 52, 57, 66, 71, 75, 57, 75, 132
Middle GA Classic, 2019-02-16, Women's Masters (40-44) 81kg, Mary Clark, 77.7, 40, 45, 45, 60, 67, 68, 45, 68, 113
Middle GA Classic, 2019-02-16, Women's 14-15 Age Group 55kg, London Williams, 51.8, 37, 41, 46, 49, 55, 61, 46, 61, 107
Middle GA Classic, 2019-02-16, Women's Masters (50-54) 59kg, Susanne Williams, 57, 40, 43, 45, 50, 55, 60, 45, 60, 105





















