Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Dumbarton Invitational, 2013-06-08, Open Men's 105 kg, Tim Guarino, 96.2, 95, 100, 0, 135, 141, 0, 100, 141, 241
Dumbarton Invitational, 2013-06-08, Open Men's 94 kg, Henry Deimel, 85.1, 70, 75, 77, 90, 95, 100, 77, 100, 177
Dumbarton Invitational, 2013-06-08, Open Men's 62 kg, Tyler Maizels, 58, 75, 0, 0, 93, 95, 100, 75, 100, 175
Dumbarton Invitational, 2013-06-08, Open Men's 62 kg, Zach Winter, 58.2, 45, 47, 50, 52, 57, 60, 50, 60, 110
Dumbarton Invitational, 2013-06-08, Men's 14-15 Age Group 44kg, Gabe Perman, 43.5, 21, 23, 25, 30, 33, 35, 25, 35, 60
Dumbarton Invitational, 2013-06-08, Men's 13 Under Age Group 31 Kg, Brixton Maizels, 22.2, 13, 14, 15, 15, 16, 17, 15, 17, 32
























