Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Beast Mode QT, 2022-05-26, Men's 14-15 Age Group +89kg, Corey Robinson, 102, 100, 107, -110, 125, 130, 135, 107, 135, 242
Beast Mode QT, 2022-05-26, Men's 16-17 Age Group 73kg, Zachary Starnes, 67.9, 70, -72, 73, 82, 88, 93, 73, 93, 166
Beast Mode QT, 2022-05-26, Men's 16-17 Age Group 81kg, Luke Stevens, 78.5, 68, 72, 0, 88, -92, 0, 72, 88, 160
Beast Mode QT, 2022-05-26, Men's 16-17 Age Group 73kg, Bennett Schwitters, 69.8, 62, 67, 0, 82, 87, -93, 67, 87, 154
Beast Mode QT, 2022-05-26, Men's 14-15 Age Group 81kg, Ahmad Minor, 81, -56, -56, -56, 75, -80, -80, 0, 75, 0
Beast Mode QT, 2022-05-26, Men's 16-17 Age Group 73kg, Carson Cudahy, 71, -62, -62, -62, 65, 70, -75, 0, 70, 0
Beast Mode QT, 2022-05-26, Men's 14-15 Age Group 73kg, Nicholas Bedin, 71.5, 71, -73, -73, -84, -84, -84, 71, 0, 0























