Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance State Qualifier, 2019-06-29, Open Men's 73kg, William Lam, 71.9, 70, 75, 80, 100, 105, 110, 80, 110, 190
Last Chance State Qualifier, 2019-06-29, Women's Masters (40-44) 76kg, Kimberly Moyer, 75.8, 45, 50, 52, 60, 65, 70, 52, 70, 122
Last Chance State Qualifier, 2019-06-29, Women's 14-15 Age Group 55kg, Genevieve Frangoulis, 54.8, 35, 39, 39, 45, 50, 50, 39, 50, 89
Last Chance State Qualifier, 2019-06-29, Men's 13 Under Age Group 67kg, Aidan Urena, 65.2, 30, 32, 34, 45, 47, 47, 34, 47, 81


























