Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
February Weightlifting Competition, 2019-02-03, Open Men's 89kg, Nathan Long, 87, 110, 114, 118, 136, 141, 147, 118, 147, 265
February Weightlifting Competition, 2019-02-03, Open Men's 102kg, Andrew Olson, 101.75, -110, 110, 115, 125, 130, -136, 115, 130, 245
February Weightlifting Competition, 2019-02-03, Open Men's 81kg, Kyle Raser, 76.65, 96, -100, 100, 118, -123, -125, 100, 118, 218
February Weightlifting Competition, 2019-02-03, Open Men's 89kg, Sean Crogan, 87.85, 77, 81, -85, 90, 95, 99, 81, 99, 180
February Weightlifting Competition, 2019-02-03, Open Men's 73kg, Conner McCullen, 68.5, 68, 73, -77, 88, 93, -95, 73, 93, 166
February Weightlifting Competition, 2019-02-03, Open Men's 96kg, Chuck Paros, 93.15, 70, 75, -80, 85, 90, 0, 75, 90, 165
February Weightlifting Competition, 2019-02-03, Open Women's 76kg, Sally Beiting, 74.6, 60, 63, 66, 85, 90, 94, 66, 94, 160
February Weightlifting Competition, 2019-02-03, Women's 16-17 Age Group 71kg, Katherine Bracher, 64.1, 60, -65, 65, -75, 77, -83, 65, 77, 142
February Weightlifting Competition, 2019-02-03, Women's Masters (40-44) 71kg, CRYSTAL LONG, 70.6, -52, -52, 52, 75, 78, 81, 52, 81, 133
February Weightlifting Competition, 2019-02-03, Open Women's 64kg, Lauren Fisher, 63.25, 52, 55, 57, 61, 64, 67, 57, 67, 124
February Weightlifting Competition, 2019-02-03, Women's 16-17 Age Group 55kg, Colleen McIntyre, 50.35, 37, 40, 42, 52, 55, -58, 42, 55, 97



















