Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Palmetto Invitational, 2016-08-28, Open Men's 77 kg, Alex Hart, 76.89, 107, 112, 115, 140, 145, 0, 115, 145, 260
Palmetto Invitational, 2016-08-28, Open Men's 94 kg, Nigel Turner, 93.76, 97, 102, 105, 132, 138, 0, 105, 138, 243
Palmetto Invitational, 2016-08-28, Open Men's 85 kg, Stewart Mcentire, 83.87, -96, 96, 101, 129, 133, 0, 101, 133, 234
Palmetto Invitational, 2016-08-28, Open Men's 94 kg, Thomas O'Brien, 89.73, 90, 95, 98, 0, 117, 121, 98, 121, 219
Palmetto Invitational, 2016-08-28, Open Men's 105 kg, Adam Hall, 99.82, 87, 92, -95, 103, 108, 112, 92, 112, 204
Palmetto Invitational, 2016-08-28, Open Men's 62 kg, Jonathan Minaca, 61.96, 80, 85, -90, 110, 115, 0, 85, 115, 200
























