Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Philadelphia Barbell January Meet, 2016-01-30, Open Men's 85 kg, Chris Smith, 82.3, 114, 117, 120, 135, 140, 145, 120, 145, 265
Philadelphia Barbell January Meet, 2016-01-30, Open Men's 62 kg, Jonathan Walka, 61.8, 98, 101, 103, 115, 119, 119, 103, 119, 222
Philadelphia Barbell January Meet, 2016-01-30, Open Men's 77 kg, Johnathan Park, 72.1, 78, 81, -84, 100, 105, 105, 81, 105, 186
Philadelphia Barbell January Meet, 2016-01-30, Open Women's +75 Kg, Briana Russo, 79.2, 68, 71, -73, 84, 88, 91, 71, 91, 162
Philadelphia Barbell January Meet, 2016-01-30, Open Men's 56 kg, Shane Burdsall, 55.8, 60, 63, 66, 76, 80, 80, 66, 80, 146
Philadelphia Barbell January Meet, 2016-01-30, Men's 14-15 Age Group 77 kg, Liam Wychunis, 76.9, 48, 50, -52, 59, 62, -65, 50, 62, 112
























